ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,siren,raison_sociale,statut_juridique,sdsei,pole_territorial,utd,nb_adherents,capital_social,phone,email,website,facebook,post_images
11601,"LES PIEDS SUR TERRE, LA TETE EN L'AIR",,publish,5715,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.327448643974634," -1.6186912251266075",877784496,"LES PIEDS SUR TERRE, LA TETE EN L'AIR",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11602,"LE VILLAGE DANS LES NUAGES",,publish,5716,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.242451643273945," -1.3319973097163502",880087820,"LE VILLAGE DANS LES NUAGES",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11603,AZTARNA,,publish,5717,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.40492907588544," -1.6234123815952264",881029953,AZTARNA,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11604,TSLE,,publish,5718,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.134145639892374," -1.0398526059613387",881315576,TSLE,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11605,"BACK BONES COMPANY",,publish,5719,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.3433460933041," -1.2337620878507365",882480783,"BACK BONES COMPANY",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11606,"SOHOM YOGA ELKARTEA",,publish,5720,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.39821661442779," -1.3923378291355508",882931579,"SOHOM YOGA ELKARTEA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11607,ARRUNTZAKOOP,,publish,5721,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.36353542264034," -1.6079386566263771",884424904,ARRUNTZAKOOP,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11608,"BIPOLAIRES 6440",,publish,5722,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.434453743150065," -1.5044948629058548",888288693,"BIPOLAIRES 6440",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11609,"LES LABOURDINS D'USTARITZ FOOTBALL",,publish,5723,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.4849871838212," -1.4980528861017697",888364007,"LES LABOURDINS D'USTARITZ FOOTBALL",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11610,ALDEAN,,publish,5724,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.391482455651136," -1.4272050722143574",888438223,ALDEAN,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11611,"MIXEL LABEGUERIE'REN LAGUNAK",,publish,5725,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.245712331689326," -1.4056255848402097",888522331,"MIXEL LABEGUERIE'REN LAGUNAK",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11612,"COCOON TOI T",,publish,5726,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.07912798150932," -1.0557713384074132",888780400,"COCOON TOI T",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11613,JOSTETA,,publish,5727,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.34856507166613," -1.235597123885654",889497103,JOSTETA,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11614,"RADIO NOS CULTURES",,publish,5728,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.23997846129621," -1.3325784369703442",890321102,"RADIO NOS CULTURES",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11615,"BIL TA BILA",,publish,5729,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.29634558979269," -1.4874926649062328",891484677,"BIL TA BILA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11616,ARTEMIS,,publish,5730,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.3241896590848," -1.355531575628295",895060937,ARTEMIS,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11617,"ASSOCIATION COMMUNALE DE CHASSE AGREEE D'USTARITZ",,publish,5731,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.04374511250575," -0.9729817695352732",895235893,"ASSOCIATION COMMUNALE DE CHASSE AGREEE D'USTARITZ",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11618,ZAPART,,publish,5732,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.278996199261954," -1.1790888801700514",898197439,ZAPART,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11619,"ONGI JAN",,publish,5733,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.44703431019796," -1.5118105730038782",889452108,"ONGI JAN",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11620,"UN SAUT VERS L'AVENIR 64",,publish,5734,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.507088345895255," -1.5323229035733557",892164393,"UN SAUT VERS L'AVENIR 64",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11621,GUREKIN,,publish,5735,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.35387200485485," -1.557635976521498",893622456,GUREKIN,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11622,"AEK HIRIBURUKO GAU ESKOLA",,publish,5736,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.321487560319625," -1.2191628684497087",894540087,"AEK HIRIBURUKO GAU ESKOLA",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11623,"SCOP COPELEC",,publish,5737,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.45330821031637," -1.488108295743297",304306574,"SCOP COPELEC",COOPERATIVES,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11624,"OGEC SACRE COEUR",,publish,5738,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.076020562884665," -1.0400101830310484",334652765,"OGEC SACRE COEUR",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11625,"MINES DE RIEN THEATRE DE MARIONNETTES",,publish,5739,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.24911494442931," -0.9980282760772419",379068604,"MINES DE RIEN THEATRE DE MARIONNETTES",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11626,"AMICALE SPORTIVE MILAFRANGA",,publish,5740,gd_place,"2025-07-21 19:54:07","2025-07-23 12:43:51",,",29,",29,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.30649861281568," -1.5780495952129285",380782284,"AMICALE SPORTIVE MILAFRANGA",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11627,"ASSOCIATION PARENTS D'ELEVES ET AMIS",,publish,5741,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.461139127451816," -1.5451368518892088",399910504,"ASSOCIATION PARENTS D'ELEVES ET AMIS",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11628,WELCOME,,publish,5742,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.03218691623932," -1.0031664401641855",413061292,WELCOME,ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11629,"GARDERIE ECOLE PUBLIQUE VILLEFRANQUE",,publish,5743,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.170745417109515," -1.3246362098712128",424826485,"GARDERIE ECOLE PUBLIQUE VILLEFRANQUE",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11630,"ASS  LA BALEINE",,publish,5744,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.01736960028896," -1.0079950176445873",425187721,"ASS LA BALEINE",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11631,"ASSOCIATION DECOLAB",,publish,5745,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.355332886513665," -1.7118427471128417",440117380,"ASSOCIATION DECOLAB",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11632,NIMINOAK,,publish,5746,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.249594189850775," -1.3761618325158218",445089840,NIMINOAK,ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11633,"100 TITRES",,publish,5747,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.52068332231557," -1.5171297659632033",484610951,"100 TITRES",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11634,"ASSOCIATION KULTURA",,publish,5748,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.42572969110254," -1.511917732702981",503063802,"ASSOCIATION KULTURA",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11635,"CHANTE LA VIE",,publish,5749,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.442996651599586," -1.3901812334515071",518201975,"CHANTE LA VIE",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11636,"ASSOCIATION DES PARENTS D'ELEVES ET DES AMIS DE L'ECOLE PUBLIQUE DE VILLEFRANQUE",,publish,5750,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.370541543619765," -1.7396131032551108",521489062,"ASSOCIATION DES PARENTS D'ELEVES ET DES AMIS DE L'ECOLE PUBLIQUE DE VILLEFRANQUE",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11637,"OBSERVATOIRE D'INTERET SCIENTIFIQUE ORNITHOLOGIQUE PYRENEES ADOUR",,publish,5751,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.38285113414059," -1.7462181019855438",522367739,"OBSERVATOIRE D'INTERET SCIENTIFIQUE ORNITHOLOGIQUE PYRENEES ADOUR",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11638,"YOGA ZU",,publish,5752,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.21252337018948," -1.420093743539414",534577044,"YOGA ZU",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11639,PHILEMON,,publish,5753,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.30343068219411," -1.055811867217538",537736449,PHILEMON,ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11640,"CLUB AUTO MOTO MILAFRANCA",,publish,5754,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.20990017767547," -1.1176072220572308",540018777,"CLUB AUTO MOTO MILAFRANCA",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11641,"A E P IRUMENDI ENSEIGN PRIMAIR",,publish,5755,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.250821685835646," -1.4812516718147088",782383202,"A E P IRUMENDI ENSEIGN PRIMAIR",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11642,"AMICALE DES SPORTS",,publish,5756,gd_place,"2025-07-21 19:54:07","2025-07-23 12:43:55",,",29,",29,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.26263510028958," -1.1567163405258647",782383210,"AMICALE DES SPORTS",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11643,"ASSOCIATION ALLEZ LES MOMES",,publish,5757,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.037464186138486," -1.0228924689752015",798267837,"ASSOCIATION ALLEZ LES MOMES",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11644,"TEAM RHUNERS",,publish,5758,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.074346198978986," -1.0911508790332791",820929396,"TEAM RHUNERS",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11645,"CHORUS ET VIBRATO",,publish,5759,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.10244053521522," -1.0345030771405164",824786388,"CHORUS ET VIBRATO",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11646,"ASSOCIATION GV ON EGIN",,publish,5760,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.42210963360997," -1.682723015011698",827651977,"ASSOCIATION GV ON EGIN",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11647,"LE LABORATOIRE ACOUSTIQUE",,publish,5761,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.16853198898024," -1.2251200927146804",840793756,"LE LABORATOIRE ACOUSTIQUE",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11648,"METHODE ALPHA DEVELOPPEMENT",,publish,5762,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.44194849269795," -1.5853487340912948",882658529,"METHODE ALPHA DEVELOPPEMENT",ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11649,GAZTEKOM,,publish,5763,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.30083147029241," -1.1212860929128308",898022330,GAZTEKOM,ASSOCIATIONS,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11650,HARILAN,,publish,5764,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VILLEFRANQUE,Nouvelle-Aquitaine,France,64990,43.243961576411216," -1.1239421926467714",353699648,HARILAN,COOPERATIVES,Nive-Nivelle,"NIVE ADOUR","UTD Labourd",,,,,,,
11651,"CUMA DE VIODOS",,publish,5765,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VIODOS-ABENSE-DE-BAS,Nouvelle-Aquitaine,France,64130,43.41039388513641," -1.5679729773551172",388475303,"CUMA DE VIODOS",COOPERATIVES,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11652,"ASS INSERT SPECIAL AMELIO CAPACITES",,publish,5766,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VIODOS-ABENSE-DE-BAS,Nouvelle-Aquitaine,France,64130,43.220883730833414," -1.3082584250731288",413760299,"ASS INSERT SPECIAL AMELIO CAPACITES",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11653,"ASS NEIL ARMSTRONG ON THE MOON",,publish,5767,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VIODOS-ABENSE-DE-BAS,Nouvelle-Aquitaine,France,64130,43.1808716538374," -1.0350903597315138",513694018,"ASS NEIL ARMSTRONG ON THE MOON",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11654,"TEAM TOFALOTA",,publish,5768,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VIODOS-ABENSE-DE-BAS,Nouvelle-Aquitaine,France,64130,43.194715963864," -1.3137850363855907",750257693,"TEAM TOFALOTA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11655,"ASSOCIATION DES PARENTS D'ELEVES DU RPI DE VIODOS ABENSE DE BAS",,publish,5769,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VIODOS-ABENSE-DE-BAS,Nouvelle-Aquitaine,France,64130,43.35633686750867," -1.4400511643475191",802893875,"ASSOCIATION DES PARENTS D'ELEVES DU RPI DE VIODOS ABENSE DE BAS",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11656,"A.C.C.A.VIODOS ABENSE DE BAS",,publish,5770,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VIODOS-ABENSE-DE-BAS,Nouvelle-Aquitaine,France,64130,43.37611761702284," -1.5429789593388148",803054188,"A.C.C.A.VIODOS ABENSE DE BAS",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11657,XUBUKOTA,,publish,5771,gd_place,"2025-07-21 19:54:08","2025-07-21 19:54:08",,,,0,,,VIODOS-ABENSE-DE-BAS,Nouvelle-Aquitaine,France,64130,43.29375028367942," -1.0897924391045177",883591935,XUBUKOTA,ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
