post_id,post_title,_search_title,post_status,post_tags,post_category,default_category,featured,featured_image,submit_ip,overall_rating,rating_count,street,street2,city,region,country,zip,latitude,longitude,mapview,mapzoom,siren,raison_sociale,statut_juridique,sdsei,pole_territorial,utd,nb_adherents,capital_social,post_dummy,phone,email,website,facebook
10019,ASSOCIATION NOTRE DAME JAXTOU,association notre dame jaxtou,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.27290604192249,-1.362361961072565,,,342907607,ASSOCIATION NOTRE DAME JAXTOU,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10020,CRECHE HALTE-GARDERIE URRASKA,creche halte garderie urraska,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.47838279084514,-1.5603805262433237,,,393362645,CRECHE HALTE-GARDERIE URRASKA,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10021,ASSOCIATION LET'S GET TOGETHER,association lets get together,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.344122400810384,-1.1742361521599962,,,399160290,ASSOCIATION LET'S GET TOGETHER,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10022,ASSOCIATION SPORTIVE ET CULTURELLE HEGALDI,association sportive et culturelle hegaldi,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.25544232677001,-1.1607542747500896,,,798605424,ASSOCIATION SPORTIVE ET CULTURELLE HEGALDI,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10023,HARTZ TTIPIAK,hartz ttipiak,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.199237944582144,-1.3293767185384786,,,808238950,HARTZ TTIPIAK,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10024,AIRE AHIZPAK ELKARTEA,aire ahizpak elkartea,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.23786306313098,-1.1537572219122816,,,810287094,AIRE AHIZPAK ELKARTEA,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10025,SPIRALE DES SENS,spirale des sens,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.170819263889584,-1.240853601299201,,,814092243,SPIRALE DES SENS,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10026,"PINPIRINA, LES SIGNES DU PAPILLON",pinpirina les signes du papillon,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.17045276364012,-1.0632990802834954,,,815212139,"PINPIRINA, LES SIGNES DU PAPILLON",ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10027,AUKERA LE CHAMP DES POSSIBLES,aukera le champ des possibles,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.279694301333954,-1.0756491096872527,,,824819551,AUKERA LE CHAMP DES POSSIBLES,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10028,GROUPEMENT D EMPLOYEURS AGRILANA,groupement d employeurs agrilana,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.12558799973249,-1.0432848577389287,,,838133585,GROUPEMENT D EMPLOYEURS AGRILANA,ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10029,EGAN AQUITAINE,egan aquitaine,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.28090701363796,-1.1288229021469491,,,838871788,EGAN AQUITAINE,COOPERATIVES,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10030,"OIHANEKI, EQUITHERAPIE ET ACCOMPAGNEMENT AU MIEUX-ETRE",oihaneki equitherapie et accompagnement au mieux etre,publish,,,,"0",,127.0.0.1,"0","0",,,JATXOU,Nouvelle-Aquitaine,France,64480,43.35157790720227,-1.4138200365649871,,,878107770,"OIHANEKI, EQUITHERAPIE ET ACCOMPAGNEMENT AU MIEUX-ETRE",ASSOCIATIONS,Nive-Nivelle,ERROBI,UTD Labourd,,,"0",,,,
10031,GPT EMPLOYEUR LAGUNTZA,gpt employeur laguntza,publish,,,,"0",,127.0.0.1,"0","0",,,JAXU,Nouvelle-Aquitaine,France,64220,43.18303122152672,-1.3714078866817667,,,431889666,GPT EMPLOYEUR LAGUNTZA,ASSOCIATIONS,Pays Basque intérieur,GARAZI BAIGORRY,UTD Basse Navarre et Soule,,,"0",,,,
10032,ASSOCIATION JEFFCOYOTE ROCK & RIDE,association jeffcoyote rock & ride,publish,,,,"0",,127.0.0.1,"0","0",,,JAXU,Nouvelle-Aquitaine,France,64220,43.25128695284418,-1.0976250377568253,,,510944457,ASSOCIATION JEFFCOYOTE ROCK & RIDE,ASSOCIATIONS,Pays Basque intérieur,GARAZI BAIGORRY,UTD Basse Navarre et Soule,,,"0",,,,
10033,AHADI,ahadi,publish,,,,"0",,127.0.0.1,"0","0",,,JAXU,Nouvelle-Aquitaine,France,64220,43.43040565536663,-1.5338440200481367,,,751938788,AHADI,ASSOCIATIONS,Pays Basque intérieur,GARAZI BAIGORRY,UTD Basse Navarre et Soule,,,"0",,,,
10034,CUMA XUHITO,cuma xuhito,publish,,,,"0",,127.0.0.1,"0","0",,,JAXU,Nouvelle-Aquitaine,France,64220,43.26950522394132,-1.2626005067775812,,,752032904,CUMA XUHITO,COOPERATIVES,Pays Basque intérieur,GARAZI BAIGORRY,UTD Basse Navarre et Soule,,,"0",,,,
10035,GROUPEMENT D EMPLOYEURS KUSIAK,groupement d employeurs kusiak,publish,,,,"0",,127.0.0.1,"0","0",,,JUXUE,Nouvelle-Aquitaine,France,64120,43.28938280803583,-1.5025345762457079,,,478872716,GROUPEMENT D EMPLOYEURS KUSIAK,ASSOCIATIONS,Pays Basque intérieur,IHOLDI OZTIBARRE,UTD Basse Navarre et Soule,,,"0",,,,
10036,KAUTERESEKO BORTUKARIAK,kautereseko bortukariak,publish,,,,"0",,127.0.0.1,"0","0",,,JUXUE,Nouvelle-Aquitaine,France,64120,43.27600634462949,-1.0868370068308564,,,842409740,KAUTERESEKO BORTUKARIAK,ASSOCIATIONS,Pays Basque intérieur,IHOLDI OZTIBARRE,UTD Basse Navarre et Soule,,,"0",,,,
10037,CUMA PATARRA,cuma patarra,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.10261671383127,-1.0348195563071705,,,332663970,CUMA PATARRA,COOPERATIVES,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10038,SERVICE SOINS A DOMICILE TROIS VALLEES,service soins a domicile trois vallees,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.32722622107201,-1.566881170395052,,,379179906,SERVICE SOINS A DOMICILE TROIS VALLEES,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10039,CLUB TAURIN DU SUD OUEST,club taurin du sud ouest,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.47034318620926,-1.5453031837988673,,,380470377,CLUB TAURIN DU SUD OUEST,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10040,ASS PARENTS D'ELEVES LES CHENES ROUGES,ass parents deleves les chenes rouges,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.32895742271588,-1.6746119406779727,,,391573664,ASS PARENTS D'ELEVES LES CHENES ROUGES,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10041,APE DE L'ECOLE PUBLIQUE,ape de lecole publique,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.23125563841287,-1.3971006900469791,,,393047170,APE DE L'ECOLE PUBLIQUE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10042,ASS ADOUR URSUIA,ass adour ursuia,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.28093668812494,-1.582298644453531,,,400973210,ASS ADOUR URSUIA,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10043,CUMA GARRALDA,cuma garralda,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.43569984572398,-1.484104458185783,,,401272117,CUMA GARRALDA,COOPERATIVES,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10044,CHEVREFEUILLE,chevrefeuille,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.06686662836469,-0.9900047837557068,,,402747869,CHEVREFEUILLE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10045,ARKUA,arkua,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.27352921645336,-1.0246117515868887,,,412577132,ARKUA,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10046,TENNIS-CLUB LA BASTIDE CLAIRENCE,tennis club la bastide clairence,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.37639478401394,-1.2802753800632578,,,414126052,TENNIS-CLUB LA BASTIDE CLAIRENCE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10047,OFFICE DE TOURISME,office de tourisme,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.41526170227378,-1.4710616011146191,,,414590927,OFFICE DE TOURISME,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10048,ASSOCIATION ESPERANTZA,association esperantza,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.47719179833651,-1.4599471703896951,,,423172501,ASSOCIATION ESPERANTZA,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10049,ASSOCIATION LAGUNARTE,association lagunarte,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.49189374492969,-1.5647488877124305,,,440754786,ASSOCIATION LAGUNARTE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10050,BASTID'ARTS,bastidarts,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.13640606390054,-1.285123725957411,,,451620223,BASTID'ARTS,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10051,OASIS,oasis,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.369425844594296,-1.3889045746430224,,,490518933,OASIS,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10052,ASSOCIATION DU PONT DE PORT,association du pont de port,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.48461746178714,-1.4398573945920583,,,524000080,ASSOCIATION DU PONT DE PORT,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10053,MEMOIRE VIVANTE,memoire vivante,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.27234335407271,-1.2610824572797004,,,531303022,MEMOIRE VIVANTE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10054,BOIS - FORMES ET SENS,bois formes et sens,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.42499807137036,-1.571766761296657,,,539447318,BOIS - FORMES ET SENS,COOPERATIVES,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10055,CADENCE,cadence,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.22039345227012,-1.3020789139121887,,,753821933,CADENCE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10056,OFFICE DU TOURISME,office du tourisme,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.20607147074363,-1.1634863403816103,,,782305379,OFFICE DU TOURISME,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10057,MAISON DE RETRAITE BEREBISTE,maison de retraite berebiste,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.28104973943524,-1.5505379964550936,,,782305437,MAISON DE RETRAITE BEREBISTE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10058,ASSOCIATION EDUCAT POPULAIRE,association educat populaire,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.14385281688152,-0.9302882715749923,,,782305452,ASSOCIATION EDUCAT POPULAIRE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10059,ECOLE PRIVEE,ecole privee,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.31599486348532,-1.6074088161746323,,,782305460,ECOLE PRIVEE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10060,BALLETS BASQUES ESPERANTZA,ballets basques esperantza,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.40942691077439,-1.286007566569201,,,782305478,BALLETS BASQUES ESPERANTZA,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10061,JEU DE PAUME DE LA BASTIDE CLAIRENCE,jeu de paume de la bastide clairence,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.47713521294555,-1.4948760196797923,,,791502198,JEU DE PAUME DE LA BASTIDE CLAIRENCE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10062,GARTXOT,gartxot,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.360665647270196,-1.3251637181663998,,,793795386,GARTXOT,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10063,ASSO DE PROMOTION PRODUITS LOCAUX,asso de promotion produits locaux,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.483560951008734,-1.5835520221555541,,,794821348,ASSO DE PROMOTION PRODUITS LOCAUX,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10064,LEBER ET LITTERAE,leber et litterae,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.47241466570616,-1.5595249225519705,,,801373028,LEBER ET LITTERAE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10065,LES FERMIERS BASQUES,les fermiers basques,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.45335802095538,-1.5109741899004498,,,802447672,LES FERMIERS BASQUES,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10066,KULTURA-ARTS,kultura arts,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.304340040106155,-1.45562316466468,,,804134286,KULTURA-ARTS,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10067,COMITE DES FETES DE LA COTE,comite des fetes de la cote,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.27918678884779,-1.3087713369756644,,,812948099,COMITE DES FETES DE LA COTE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10068,MEDIA'PATTES ET MUSEAUX,mediapattes et museaux,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.20182923730683,-1.407731494659012,,,828089789,MEDIA'PATTES ET MUSEAUX,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10069,"CLARENZA, BASTIDE DE L ORALITE",clarenza bastide de l oralite,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.44575620260202,-1.3625322671793154,,,829197722,"CLARENZA, BASTIDE DE L ORALITE",ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10070,EUSKAL OCEAN LAB,euskal ocean lab,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.4262536767272,-1.6616094431439417,,,841645526,EUSKAL OCEAN LAB,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10071,OHIAK,ohiak,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.23105147465417,-1.0738467219758823,,,848097481,OHIAK,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10072,LES 100 KM DU PAYS BASQUE,les 100 km du pays basque,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.160284038348834,-1.0927241525118538,,,892024555,LES 100 KM DU PAYS BASQUE,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10073,LE MICROCOSME,le microcosme,publish,,,,"0",,127.0.0.1,"0","0",,,LA BASTIDE-CLAIRENCE,Nouvelle-Aquitaine,France,64240,43.42005782995084,-1.6436920420848171,,,898187919,LE MICROCOSME,ASSOCIATIONS,Pays Basque intérieur,PAYS D'HASPARREN,UTD Basse Navarre et Soule,,,"0",,,,
10074,HANDY,handy,publish,,,,"0",,127.0.0.1,"0","0",,,LABETS-BISCAY,Nouvelle-Aquitaine,France,64120,43.384563749191805,-1.5311677036148246,,,440042489,HANDY,COOPERATIVES,Pays Basque intérieur,AMIKUZE,UTD Basse Navarre et Soule,,,"0",,,,
10075,LES ST PLONAIS,les st plonais,publish,,,,"0",,127.0.0.1,"0","0",,,LABETS-BISCAY,Nouvelle-Aquitaine,France,64120,43.3585582578486,-1.7142721839456352,,,811544808,LES ST PLONAIS,ASSOCIATIONS,Pays Basque intérieur,AMIKUZE,UTD Basse Navarre et Soule,,,"0",,,,
10076,ECURIE DE BASSE NAVARRE,ecurie de basse navarre,publish,,,,"0",,127.0.0.1,"0","0",,,LACARRE,Nouvelle-Aquitaine,France,64220,43.28898995882709,-1.5224855235987689,,,522755818,ECURIE DE BASSE NAVARRE,ASSOCIATIONS,Pays Basque intérieur,GARAZI BAIGORRY,UTD Basse Navarre et Soule,,,"0",,,,
10077,LAUAK-BAT,lauak bat,publish,,,,"0",,127.0.0.1,"0","0",,,LACARRE,Nouvelle-Aquitaine,France,64220,43.35450460003928,-1.1834898507909104,,,782305965,LAUAK-BAT,ASSOCIATIONS,Pays Basque intérieur,GARAZI BAIGORRY,UTD Basse Navarre et Soule,,,"0",,,,
10078,TTINKA,ttinka,publish,,,,"0",,127.0.0.1,"0","0",,,LACARRE,Nouvelle-Aquitaine,France,64220,43.20345104788355,-0.9795823385194903,,,822513958,TTINKA,ASSOCIATIONS,Pays Basque intérieur,GARAZI BAIGORRY,UTD Basse Navarre et Soule,,,"0",,,,
10079,GROUPEMENT PASTORAL CAYOLAR BUCHITA,groupement pastoral cayolar buchita,publish,,,,"0",,127.0.0.1,"0","0",,,LAGUINGE-RESTOUE,Nouvelle-Aquitaine,France,64470,43.03633262352472,-1.0137336504305678,,,504041922,GROUPEMENT PASTORAL CAYOLAR BUCHITA,ASSOCIATIONS,Pays Basque intérieur,SOULE XIBEROA,UTD Basse Navarre et Soule,,,"0",,,,
10080,IMPACT SOULE / KICK BOXING CLUB DE MAULEON,impact soule / kick boxing club de mauleon,publish,,,,"0",,127.0.0.1,"0","0",,,LAGUINGE-RESTOUE,Nouvelle-Aquitaine,France,64470,43.2239692153884,-1.4367815420825734,,,823862479,IMPACT SOULE / KICK BOXING CLUB DE MAULEON,ASSOCIATIONS,Pays Basque intérieur,SOULE XIBEROA,UTD Basse Navarre et Soule,,,"0",,,,
10081,INSTITUT PROFESSIONNEL POUR L'ENTREPRENEURIAT ET L'INTRAPRENEURIAT,institut professionnel pour lentrepreneuriat et lintrapreneuriat,publish,,,,"0",,127.0.0.1,"0","0",,,LAGUINGE-RESTOUE,Nouvelle-Aquitaine,France,64470,43.131628969292144,-1.0469997342702573,,,839230869,INSTITUT PROFESSIONNEL POUR L'ENTREPRENEURIAT ET L'INTRAPRENEURIAT,ASSOCIATIONS,Pays Basque intérieur,SOULE XIBEROA,UTD Basse Navarre et Soule,,,"0",,,,
10082,CLUB ADOUR PLAISANCE,club adour plaisance,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.19858254699823,-1.2499899753636319,,,347506180,CLUB ADOUR PLAISANCE,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10083,SIDE CAR CLUB DU LABOURD,side car club du labourd,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.17118810771378,-0.9288997206034627,,,390457422,SIDE CAR CLUB DU LABOURD,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10084,ASS PARENTS D'ELEVES ECOLE DE LAHONCE,ass parents deleves ecole de lahonce,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.31515575339876,-1.4907701881177466,,,394362784,ASS PARENTS D'ELEVES ECOLE DE LAHONCE,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10085,ASS ENTENTE LAHONCAISE,ass entente lahoncaise,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.240826600591205,-1.1582662908224597,,,431376292,ASS ENTENTE LAHONCAISE,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10086,LES MOUETTES,les mouettes,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.381963486735856,-1.5892827262254619,,,432136299,LES MOUETTES,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10087,PIED FLEX,pied flex,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.07736463342243,-1.1370699471907946,,,438129900,PIED FLEX,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10088,COMITE DES FETES,comite des fetes,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.227900196373874,-1.3547641161799286,,,438916751,COMITE DES FETES,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10089,FOOTBALL CLUB LAHONCE URCUIT BRISCOUS,football club lahonce urcuit briscous,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.09324984368966,-0.9964275782688053,,,448031179,FOOTBALL CLUB LAHONCE URCUIT BRISCOUS,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10090,ASS LES ESCUMAYRES TALASTA,ass les escumayres talasta,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.050682982148714,-0.9828214529841943,,,477637540,ASS LES ESCUMAYRES TALASTA,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10091,GYMNASTIQUE ADOUR,gymnastique adour,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.29688898691889,-1.4897429681055345,,,483182754,GYMNASTIQUE ADOUR,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10092,HIK HASI LEHUNTZEKO GAU ESKOLA,hik hasi lehuntzeko gau eskola,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.10022119436977,-1.0888197411692204,,,510735178,HIK HASI LEHUNTZEKO GAU ESKOLA,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
10093,INTERGENERATION 64,intergeneration 64,publish,,,,"0",,127.0.0.1,"0","0",,,LAHONCE,Nouvelle-Aquitaine,France,64990,43.49957797771991,-1.5545194083577374,,,514586395,INTERGENERATION 64,ASSOCIATIONS,Adour-BAB,NIVE ADOUR,UTD Labourd,,,"0",,,,
